gene_id	gene_short_name	locus	FPKM	TPM	ln(TPM)
CV702_RS05730	alsS	NZ_CP024954.1:1177611-1179276	744.861	364.8294606	5.899430013
CV702_RS01295	-	NZ_CP024954.1:253736-254225	747.388	366.0671735	5.902816851
CV702_RS03815	-	NZ_CP024954.1:766158-766569	747.674	366.2072549	5.903199443
CV702_RS10015	rsgA	NZ_CP024954.1:2088516-2089440	750.017	367.3548455	5.906328262
CV702_RS06640	-	NZ_CP024954.1:1407948-1409127	750.119	367.4048046	5.90646425
CV702_RS00905	rfbB	NZ_CP024954.1:177479-178532	754.001	369.3061902	5.911626084
CV702_RS04650	-	NZ_CP024954.1:959154-960153	756.399	370.4807195	5.914801404
CV702_RS09370	-	NZ_CP024954.1:1978225-1978408	757.008	370.7790048	5.915606211
CV702_RS11220	-	NZ_CP024954.1:2324571-2325345	760.362	372.4217785	5.920027025
CV702_RS08520	-	NZ_CP024954.1:1797089-1797887	761.557	373.0070839	5.921597411
CV702_RS09400	-	NZ_CP024954.1:1983799-1984390	762.88	373.6550832	5.923333134
CV702_RS10550	-	NZ_CP024954.1:2199613-2200393	765.257	374.8193267	5.926444115
CV702_RS11080	rsmD	NZ_CP024954.1:2293691-2294231	765.896	375.132306	5.92727878
CV702_RS06340	-	NZ_CP024954.1:1340661-1341165	768.981	376.6433247	5.931298651
CV702_RS02445	-	NZ_CP024954.1:479397-479874	772.073	378.1577719	5.935311495
CV702_RS10500	argS	NZ_CP024954.1:2182873-2184568	772.88	378.5530368	5.936356187
CV702_RS04980	ftsE	NZ_CP024954.1:1026239-1026932	773.597	378.90422	5.937283456
CV702_RS00225	-	NZ_CP024954.1:43916-44897	777.546	380.8384219	5.942375196
CV702_RS12015	-	NZ_CP024954.1:2369212-2369419	783.374	383.6929492	5.949842621
CV702_RS09125	pflA	NZ_CP024954.1:1927932-1928727	786.168	385.0614375	5.953402899
CV702_RS04990	nrdF	NZ_CP024954.1:1027961-1028939	789.572	386.7287009	5.957723416
CV702_RS01890	-	NZ_CP024954.1:377307-378750	790.321	387.0955576	5.958671581
CV702_RS00300	-	NZ_CP024954.1:60461-60929	790.568	387.2165371	5.958984064
CV702_RS10715	rplF	NZ_CP024954.1:2225579-2226116	796.573	390.1577582	5.966551166
CV702_RS01385	rimI	NZ_CP024954.1:270550-271021	796.691	390.215554	5.966699289
CV702_RS00100	hpt	NZ_CP024954.1:24526-25078	800.119	391.8945725	5.970992856
CV702_RS04995	nrdE	NZ_CP024954.1:1029286-1031455	800.125	391.8975113	5.971000355
CV702_RS02835	-	NZ_CP024954.1:551260-551716	801.949	392.790898	5.973277404
CV702_RS07935	-	NZ_CP024954.1:1674758-1679615	806.275	394.9097528	5.978657265
CV702_RS08255	tkt	NZ_CP024954.1:1736140-1738117	806.425	394.9832221	5.978843288
CV702_RS05255	-	NZ_CP024954.1:1078411-1078867	807.569	395.543548	5.98026089
CV702_RS06520	-	NZ_CP024954.1:1379386-1379758	808.444	395.9721189	5.981343802
CV702_RS00445	secA	NZ_CP024954.1:85282-87880	809.877	396.6739956	5.983114774
CV702_RS05330	-	NZ_CP024954.1:1092361-1092850	810.674	397.0643625	5.98409839
CV702_RS07695	-	NZ_CP024954.1:1624143-1625118	811.815	397.623219	5.985504871
CV702_RS03535	-	NZ_CP024954.1:707880-709056	813.409	398.4039528	5.987466447
CV702_RS02405	rpoD	NZ_CP024954.1:469731-471075	815.49	399.423217	5.990021549
CV702_RS05980	-	NZ_CP024954.1:1263579-1264389	818.932	401.1090926	5.994233442
CV702_RS09270	rplT	NZ_CP024954.1:1958461-1958821	819.542	401.4078678	5.994978037
CV702_RS10510	murC	NZ_CP024954.1:2185277-2186609	820.88	402.063214	5.996609325
CV702_RS06545	-	NZ_CP024954.1:1384373-1385087	821.453	402.3438667	5.997307113
CV702_RS01085	-	NZ_CP024954.1:213492-214134	825.217	404.1874564	6.001878771
CV702_RS08515	-	NZ_CP024954.1:1795912-1797061	827.612	405.3605163	6.004776835
CV702_RS03690	-	NZ_CP024954.1:740523-741666	830.766	406.9053309	6.008580556
CV702_RS10800	rpsJ	NZ_CP024954.1:2234090-2234399	831.878	407.4499833	6.009918185
CV702_RS03360	-	NZ_CP024954.1:675172-675835	836.819	409.8700622	6.015840188
CV702_RS10135	-	NZ_CP024954.1:2111650-2112019	837.167	410.040511	6.016255962
CV702_RS02070	-	NZ_CP024954.1:418539-419307	838.057	410.4764288	6.017318507
CV702_RS11635	-	NZ_CP024954.1:2395655-2396402	839.146	411.009816	6.018617097
CV702_RS03350	-	NZ_CP024954.1:672643-674638	842.168	412.4899776	6.022211909
CV702_RS11760	lepB	NZ_CP024954.1:2416813-2417440	844.157	413.4641805	6.024570886
CV702_RS08505	-	NZ_CP024954.1:1794044-1794584	849.422	416.0429531	6.030788508
CV702_RS03495	-	NZ_CP024954.1:701217-703182	850.095	416.3725854	6.031580497
CV702_RS02745	gndA	NZ_CP024954.1:532553-533972	852.822	417.7082573	6.03478324
CV702_RS00520	rnpA	NZ_CP024954.1:100440-100809	866.22	424.2705355	6.050371307
CV702_RS02090	-	NZ_CP024954.1:420764-421283	871.41	426.8125734	6.056344979
CV702_RS06150	-	NZ_CP024954.1:1298847-1299168	874.029	428.0953475	6.059345945
CV702_RS07120	-	NZ_CP024954.1:1491979-1493032	875.51	428.8207344	6.061038963
CV702_RS00805	-	NZ_CP024954.1:159390-159843	876.727	429.4168154	6.062428045
CV702_RS09925	thrS	NZ_CP024954.1:2070807-2072748	881.245	431.6297108	6.06756807
CV702_RS11770	fusA	NZ_CP024954.1:2418655-2420785	881.265	431.6395067	6.067590765
CV702_RS10955	-	NZ_CP024954.1:2263055-2264054	881.376	431.693874	6.067716712
CV702_RS08995	sufB	NZ_CP024954.1:1893491-1894904	884.886	433.4130557	6.071691213
CV702_RS02250	cysK	NZ_CP024954.1:449962-450895	885.338	433.6344432	6.072201882
CV702_RS05435	-	NZ_CP024954.1:1119391-1120900	885.894	433.9067694	6.072829694
CV702_RS08570	-	NZ_CP024954.1:1808679-1808883	893.972	437.8633363	6.081906844
CV702_RS00315	-	NZ_CP024954.1:61955-63125	899.277	440.4617007	6.087823497
CV702_RS01655	-	NZ_CP024954.1:325353-326265	901.986	441.7885563	6.090831388
CV702_RS00910	-	NZ_CP024954.1:178571-178952	904.026	442.7877389	6.09309051
CV702_RS07195	-	NZ_CP024954.1:1504555-1505782	909.862	445.6461846	6.099525329
CV702_RS04775	deoD	NZ_CP024954.1:984555-985260	911.517	446.4567959	6.101342634
CV702_RS06235	dltD	NZ_CP024954.1:1322719-1324006	914.63	447.9815288	6.104752001
CV702_RS08080	-	NZ_CP024954.1:1703921-1704347	924.338	452.7364622	6.115310195
CV702_RS08560	cmk	NZ_CP024954.1:1807369-1808032	925.36	453.237033	6.11641524
CV702_RS02465	fabZ	NZ_CP024954.1:484149-484605	927.674	454.3704195	6.118912767
CV702_RS09030	-	NZ_CP024954.1:1901085-1901787	935.298	458.1046193	6.127097584
CV702_RS09385	-	NZ_CP024954.1:1981753-1982680	937.019	458.9475571	6.128935949
CV702_RS10690	secY	NZ_CP024954.1:2222186-2223506	947.518	464.0899186	6.140078324
CV702_RS02480	-	NZ_CP024954.1:487142-487901	948.667	464.6526935	6.141290231
CV702_RS03850	-	NZ_CP024954.1:773289-774264	949.746	465.1811827	6.14242697
CV702_RS09870	-	NZ_CP024954.1:2059202-2059406	952.456	466.5085281	6.145276301
CV702_RS01800	-	NZ_CP024954.1:357627-358602	958.031	469.2391372	6.151112526
CV702_RS08605	serS	NZ_CP024954.1:1814122-1815394	961.431	470.9044414	6.154655189
CV702_RS05660	-	NZ_CP024954.1:1162578-1163001	963.817	472.0730931	6.157133832
CV702_RS02920	icd	NZ_CP024954.1:575507-576746	965.374	472.8357045	6.15874798
CV702_RS05230	rpmA	NZ_CP024954.1:1074088-1074373	971.218	475.6980686	6.164783343
CV702_RS08865	-	NZ_CP024954.1:1869954-1870380	975.249	477.6724337	6.168925212
CV702_RS07110	-	NZ_CP024954.1:1490632-1491073	977.45	478.7504733	6.171179529
CV702_RS12020	-	NZ_CP024954.1:196058-196526	989.017	484.4159362	6.18294391
CV702_RS11900	-	NZ_CP024954.1:241795-241963	993.101	486.4162604	6.18706476
CV702_RS03685	accA	NZ_CP024954.1:739600-740395	993.745	486.7316886	6.187713024
CV702_RS05790	-	NZ_CP024954.1:1219763-1220459	994.132	486.9212394	6.188102384
CV702_RS09305	-	NZ_CP024954.1:1964806-1965175	1000.46	490.0206645	6.194447563
CV702_RS09110	pepT	NZ_CP024954.1:1924717-1925959	1003.54	491.5292342	6.197521417
CV702_RS11735	rpsI	NZ_CP024954.1:2412800-2413193	1006.64	493.0475998	6.200605721
CV702_RS00705	-	NZ_CP024954.1:139298-139508	1013.44	496.3782082	6.207338153
CV702_RS09495	pknB	NZ_CP024954.1:2001443-2003327	1017.4	498.3177978	6.211238022
CV702_RS11590	-	NZ_CP024954.1:2384195-2384882	1018.21	498.7145321	6.212033852
CV702_RS11215	-	NZ_CP024954.1:2324189-2324498	1020.78	499.9733062	6.214554709
CV702_RS10735	rplE	NZ_CP024954.1:2227891-2228434	1021.05	500.1055509	6.214819178
CV702_RS01700	recA	NZ_CP024954.1:337140-338304	1022.13	500.6345299	6.215876354
CV702_RS04890	dnaK	NZ_CP024954.1:1005117-1006941	1024.46	501.7757531	6.218153313
CV702_RS04665	-	NZ_CP024954.1:961789-962380	1024.48	501.785549	6.218172835
CV702_RS07955	-	NZ_CP024954.1:1682060-1682906	1032.24	505.586361	6.225718867
CV702_RS08870	atpD	NZ_CP024954.1:1870564-1871974	1040.27	509.5194177	6.233467963
CV702_RS09455	pepC	NZ_CP024954.1:1994755-1996066	1044.97	511.8214559	6.237975845
CV702_RS02440	def	NZ_CP024954.1:478608-479244	1056.88	517.6549186	6.24930884
CV702_RS02305	tig	NZ_CP024954.1:459562-460846	1059.47	518.9234886	6.251756451
CV702_RS05780	-	NZ_CP024954.1:1212119-1212857	1093.64	535.659796	6.283499251
CV702_RS02425	-	NZ_CP024954.1:474134-476381	1097.69	537.6434672	6.28719564
CV702_RS01465	-	NZ_CP024954.1:286763-287012	1105.68	541.5569321	6.294448199
CV702_RS00825	-	NZ_CP024954.1:163744-164356	1109.87	543.6091747	6.29823056
CV702_RS04730	-	NZ_CP024954.1:977585-977774	1112.07	544.6867244	6.300210812
CV702_RS04865	-	NZ_CP024954.1:1001355-1002051	1117.62	547.4050887	6.305189093
CV702_RS11775	rpsG	NZ_CP024954.1:2421049-2421517	1119.63	548.3895774	6.306985942
CV702_RS03605	-	NZ_CP024954.1:725101-725428	1124.55	550.7993705	6.311370624
CV702_RS04675	-	NZ_CP024954.1:962809-963415	1131.15	554.0320199	6.317222483
CV702_RS10710	rplR	NZ_CP024954.1:2225016-2225364	1143.48	560.0711967	6.328063913
CV702_RS12055	-	NZ_CP024954.1:243056-243305	1146.01	561.3103789	6.330274013
CV702_RS00725	codY	NZ_CP024954.1:142974-143763	1151.03	563.7691516	6.334644862
CV702_RS05795	-	NZ_CP024954.1:1220482-1221151	1160.4	568.3585341	6.342752442
CV702_RS08580	-	NZ_CP024954.1:1810219-1811032	1165.09	570.6556744	6.346786006
CV702_RS12150	-	NZ_CP024954.1:1477191-1477368	1166.2	571.1993472	6.347738268
CV702_RS10285	-	NZ_CP024954.1:2143315-2143942	1172.64	574.3536293	6.353245286
CV702_RS00885	rfbA	NZ_CP024954.1:175322-176192	1175.77	575.8866888	6.35591092
CV702_RS03255	-	NZ_CP024954.1:646182-646584	1179.51	577.7185234	6.359086766
CV702_RS05975	hisIE	NZ_CP024954.1:1262940-1263579	1181.9	578.8891343	6.361110981
CV702_RS00545	-	NZ_CP024954.1:104322-104589	1185.37	580.5887242	6.364042631
CV702_RS04820	trxB	NZ_CP024954.1:992106-993033	1185.66	580.7307649	6.36428725
CV702_RS02075	-	NZ_CP024954.1:419418-420114	1185.75	580.7748465	6.364363154
CV702_RS10795	rplC	NZ_CP024954.1:2233448-2234072	1188.91	582.3225998	6.367024589
CV702_RS09500	-	NZ_CP024954.1:2003326-2004103	1190.91	583.3021905	6.368705389
CV702_RS03465	-	NZ_CP024954.1:695460-695805	1193.26	584.4532096	6.370676726
CV702_RS02195	-	NZ_CP024954.1:441189-441465	1194.97	585.2907597	6.372108749
CV702_RS09345	-	NZ_CP024954.1:1973450-1974416	1196.11	585.8491264	6.373062293
CV702_RS00010	dnaN	NZ_CP024954.1:1881-3024	1196.5	586.0401466	6.373388297
CV702_RS06675	rsmG	NZ_CP024954.1:1414050-1414767	1202.82	589.1356532	6.378656468
CV702_RS09840	-	NZ_CP024954.1:2053889-2054603	1204.98	590.1936112	6.380450638
CV702_RS01440	-	NZ_CP024954.1:279874-282415	1210.01	592.6572819	6.384616292
CV702_RS00855	-	NZ_CP024954.1:170483-170942	1231.73	603.295637	6.402407354
CV702_RS00730	gatC	NZ_CP024954.1:144197-144503	1261.08	617.6711308	6.425956165
CV702_RS10575	-	NZ_CP024954.1:2205768-2206611	1269.16	621.6286773	6.432342933
CV702_RS09785	amaP	NZ_CP024954.1:2044930-2045491	1275.11	624.5429597	6.437020118
CV702_RS09415	ftsA	NZ_CP024954.1:1986388-1987759	1279.24	626.5658145	6.44025382
CV702_RS08595	-	NZ_CP024954.1:1812522-1813218	1297.56	635.5388655	6.454473246
CV702_RS01225	-	NZ_CP024954.1:240792-241812	1300.72	637.0866188	6.456905626
CV702_RS03695	cysK	NZ_CP024954.1:741880-742801	1308.55	640.9217165	6.462907322
CV702_RS03060	-	NZ_CP024954.1:610732-611704	1335.34	654.0433342	6.483173609
CV702_RS04870	-	NZ_CP024954.1:1002047-1002794	1340.62	656.6294536	6.487119862
CV702_RS03250	efp	NZ_CP024954.1:645478-646036	1343.38	657.9812888	6.489176495
CV702_RS10010	-	NZ_CP024954.1:2088284-2088545	1347.15	659.8278173	6.491978918
CV702_RS09020	sufC	NZ_CP024954.1:1898806-1899577	1351.05	661.7380192	6.494869736
CV702_RS01610	-	NZ_CP024954.1:312845-313547	1360.02	666.1314836	6.501487074
CV702_RS08725	-	NZ_CP024954.1:1840924-1841638	1368.73	670.3976012	6.507870971
CV702_RS10040	-	NZ_CP024954.1:2095483-2096023	1377.78	674.8302492	6.514461177
CV702_RS09825	rpoZ	NZ_CP024954.1:2050765-2051119	1382.72	677.2498382	6.518040242
CV702_RS01725	-	NZ_CP024954.1:342195-342714	1383.72	677.7396336	6.518763193
CV702_RS11020	ezrA	NZ_CP024954.1:2278904-2280635	1391.31	681.4571804	6.524233418
CV702_RS11230	-	NZ_CP024954.1:2325963-2326464	1400.59	686.0024813	6.530881245
CV702_RS06800	-	NZ_CP024954.1:1443021-1443576	1403.58	687.4669694	6.533013784
CV702_RS03540	dnaI	NZ_CP024954.1:709055-709937	1405.29	688.3045195	6.534231356
CV702_RS01270	nrdG	NZ_CP024954.1:249782-250388	1409.37	690.3028846	6.537130464
CV702_RS02255	-	NZ_CP024954.1:451112-452198	1411.34	691.2677814	6.538527276
CV702_RS11565	-	NZ_CP024954.1:2379718-2381080	1420.22	695.6171642	6.544799458
CV702_RS06045	budA	NZ_CP024954.1:1277972-1278683	1425.65	698.276753	6.548615518
CV702_RS10600	-	NZ_CP024954.1:2211523-2212018	1443.14	706.8432738	6.560808964
CV702_RS00965	-	NZ_CP024954.1:192217-193003	1447.95	709.1991895	6.564136431
CV702_RS06515	-	NZ_CP024954.1:1379004-1379328	1462.39	716.2718345	6.574059752
CV702_RS11030	rpsB	NZ_CP024954.1:2281987-2282755	1488.66	729.1387585	6.591864055
CV702_RS05785	-	NZ_CP024954.1:1213222-1219663	1492.13	730.8383484	6.594192298
CV702_RS01395	-	NZ_CP024954.1:272063-272264	1495.02	732.253857	6.596127253
CV702_RS10130	aspS	NZ_CP024954.1:2109817-2111590	1499.82	734.6048747	6.599332769
CV702_RS11040	adhE	NZ_CP024954.1:2284369-2287081	1503.77	736.5395664	6.601962957
CV702_RS00210	-	NZ_CP024954.1:40469-40643	1518.53	743.7689459	6.61173043
CV702_RS11605	-	NZ_CP024954.1:2386704-2386908	1524.19	746.5411876	6.61545079
CV702_RS09120	-	NZ_CP024954.1:1926784-1927729	1533.97	751.3313862	6.621846814
CV702_RS06285	rplJ	NZ_CP024954.1:1330885-1331401	1554.25	761.2644361	6.634980783
CV702_RS02820	rpoE	NZ_CP024954.1:548198-548762	1554.38	761.3281095	6.635064421
CV702_RS00465	-	NZ_CP024954.1:91456-91765	1564.04	766.0595327	6.641259886
CV702_RS05810	-	NZ_CP024954.1:1222677-1224183	1580.59	774.1656459	6.651785863
CV702_RS05745	-	NZ_CP024954.1:1180710-1182486	1593.22	780.3517612	6.659744794
CV702_RS11235	rpsF	NZ_CP024954.1:2326493-2326787	1596.26	781.8407391	6.661651061
CV702_RS10395	typA	NZ_CP024954.1:2161902-2163735	1617.32	792.1558294	6.674758127
CV702_RS05815	-	NZ_CP024954.1:1224249-1224933	1622.99	794.9329691	6.678257795
CV702_RS05480	tpiA	NZ_CP024954.1:1130030-1130789	1666.87	816.4251894	6.704935285
CV702_RS10315	-	NZ_CP024954.1:2148513-2148858	1673.02	819.4374308	6.708618045
CV702_RS07945	-	NZ_CP024954.1:1680444-1681203	1678.72	822.2292644	6.712019267
CV702_RS05770	-	NZ_CP024954.1:1206504-1211220	1686.14	825.863546	6.716429561
CV702_RS04535	rplS	NZ_CP024954.1:935507-935852	1698.6	831.9663961	6.723792051
CV702_RS02925	-	NZ_CP024954.1:576811-577411	1703.69	834.4594545	6.726784155
CV702_RS05805	-	NZ_CP024954.1:1221669-1222614	1705.86	835.5223104	6.728057051
CV702_RS01350	-	NZ_CP024954.1:264232-264676	1733.25	848.9378053	6.743985927
CV702_RS09875	-	NZ_CP024954.1:2059467-2060583	1756.91	860.5263635	6.757544253
CV702_RS09855	-	NZ_CP024954.1:2056404-2057598	1764.65	864.3173796	6.761940039
CV702_RS11225	rpsR	NZ_CP024954.1:2325544-2325790	1765.96	864.9590115	6.76268212
CV702_RS07055	-	NZ_CP024954.1:1482495-1482732	1787.17	875.347571	6.774621032
CV702_RS10745	rplN	NZ_CP024954.1:2228892-2229261	1822.66	892.7304083	6.794284641
CV702_RS09350	-	NZ_CP024954.1:1974537-1974969	1850.53	906.381005	6.809459753
CV702_RS00230	-	NZ_CP024954.1:44899-46024	1859.69	910.8675304	6.814397476
CV702_RS06535	-	NZ_CP024954.1:1382586-1383528	1868.07	914.9720155	6.818893481
CV702_RS06280	rplL	NZ_CP024954.1:1330450-1330816	1871.21	916.509973	6.820572949
CV702_RS11740	rplM	NZ_CP024954.1:2413212-2413659	1874.05	917.9009918	6.822089533
CV702_RS01875	groES	NZ_CP024954.1:374280-374565	1891.61	926.5017983	6.831415987
CV702_RS10665	rpsK	NZ_CP024954.1:2219927-2220311	1896.71	928.9997546	6.834108475
CV702_RS10585	gltX	NZ_CP024954.1:2208127-2209579	1904.7	932.9132195	6.838312184
CV702_RS02720	-	NZ_CP024954.1:529182-529359	1912.86	936.9099497	6.842587173
CV702_RS05905	-	NZ_CP024954.1:1250161-1250506	1919.14	939.9858645	6.845864837
CV702_RS11525	-	NZ_CP024954.1:2371127-2371307	1938.97	949.6985065	6.856144573
CV702_RS03020	-	NZ_CP024954.1:601519-602206	1944.14	952.2307485	6.858807388
CV702_RS09490	rpsO	NZ_CP024954.1:2000988-2001258	1945.03	952.6666663	6.859265069
CV702_RS09405	-	NZ_CP024954.1:1984423-1985101	1952.09	956.1246216	6.862888262
CV702_RS10180	yaaA	NZ_CP024954.1:2121013-2121376	1956.9	958.4805372	6.865349257
CV702_RS06355	-	NZ_CP024954.1:1342788-1343028	2001.29	980.2225532	6.887779641
CV702_RS08880	atpA	NZ_CP024954.1:1872991-1874494	2002.97	981.0454094	6.888618747
CV702_RS03025	-	NZ_CP024954.1:602198-603542	2011.29	985.1205068	6.892763976
CV702_RS08890	atpF	NZ_CP024954.1:1875209-1875716	2011.71	985.3262209	6.892972775
CV702_RS01240	-	NZ_CP024954.1:243369-244215	2034.57	996.5229427	6.904272163
CV702_RS07950	-	NZ_CP024954.1:1681240-1682032	2065.8	1011.819252	6.919505229
CV702_RS04825	secG	NZ_CP024954.1:993174-993423	2083.78	1020.625772	6.92817122
CV702_RS08885	-	NZ_CP024954.1:1874680-1875208	2085.42	1021.429037	6.928957942
CV702_RS00460	ptsP	NZ_CP024954.1:89565-91293	2122.6	1039.639628	6.946629421
CV702_RS11595	-	NZ_CP024954.1:2384964-2386185	2130.16	1043.342481	6.950184763
CV702_RS03170	-	NZ_CP024954.1:629879-630080	2134.08	1045.262479	6.952023309
CV702_RS06660	-	NZ_CP024954.1:1412169-1412577	2175.66	1065.62817	6.971319735
CV702_RS07780	rpsP	NZ_CP024954.1:1639818-1640091	2177.42	1066.49021	6.972128358
CV702_RS02000	-	NZ_CP024954.1:399643-399925	2179.45	1067.484494	6.97306022
CV702_RS01950	-	NZ_CP024954.1:388032-388653	2180.52	1068.008575	6.973551049
CV702_RS00555	-	NZ_CP024954.1:105172-105496	2195.24	1075.218363	6.980279048
CV702_RS09115	-	NZ_CP024954.1:1925987-1926785	2237.49	1095.912217	6.99934237
CV702_RS10695	rplO	NZ_CP024954.1:2223583-2224027	2248.6	1101.353843	7.004295469
CV702_RS05775	-	NZ_CP024954.1:1211244-1212105	2265.5	1109.631385	7.011783153
CV702_RS01665	-	NZ_CP024954.1:327314-328364	2281.74	1117.585662	7.018925978
CV702_RS10740	rplX	NZ_CP024954.1:2228453-2228759	2309.28	1131.074626	7.030923456
CV702_RS07735	-	NZ_CP024954.1:1632331-1632724	2339.44	1145.846854	7.043899253
CV702_RS00255	-	NZ_CP024954.1:50532-50970	2363.39	1157.577453	7.054084697
CV702_RS03700	-	NZ_CP024954.1:743029-743269	2396.01	1173.554577	7.067792522
CV702_RS11625	-	NZ_CP024954.1:2393389-2394025	2413.96	1182.346404	7.075256221
CV702_RS01975	-	NZ_CP024954.1:394627-394954	2416.31	1183.497423	7.076229251
CV702_RS02880	pflB	NZ_CP024954.1:561855-564219	2432.42	1191.388026	7.082874315
CV702_RS08510	-	NZ_CP024954.1:1795231-1795873	2445.37	1197.730876	7.088184109
CV702_RS02420	-	NZ_CP024954.1:473745-474084	2478.15	1213.786368	7.101499982
CV702_RS06815	-	NZ_CP024954.1:1445033-1445462	2485.39	1217.332486	7.104417257
CV702_RS10670	rpsM	NZ_CP024954.1:2220331-2220697	2502.11	1225.521865	7.111122044
CV702_RS01880	groL	NZ_CP024954.1:374652-376281	2518.94	1233.765121	7.117825846
CV702_RS11435	glnA	NZ_CP024954.1:2354153-2355494	2528.22	1238.310422	7.121503166
CV702_RS11025	tsf	NZ_CP024954.1:2280839-2281868	2539.29	1243.732456	7.125872183
CV702_RS10660	-	NZ_CP024954.1:2218941-2219880	2546.11	1247.07286	7.128554373
CV702_RS09225	-	NZ_CP024954.1:1948570-1949008	2555.96	1251.897345	7.132415555
CV702_RS05765	-	NZ_CP024954.1:1201972-1206505	2570.32	1258.930806	7.138018073
CV702_RS10785	-	NZ_CP024954.1:2232503-2232797	2574.33	1260.894886	7.139576974
CV702_RS02845	raiA	NZ_CP024954.1:554290-554848	2577.23	1262.315292	7.140702847
CV702_RS11430	-	NZ_CP024954.1:2353894-2354095	2614.15	1280.398537	7.154926665
CV702_RS03625	manA	NZ_CP024954.1:729397-730345	2646.6	1296.292396	7.167263466
CV702_RS11850	-	NZ_CP024954.1:1225790-1225946	2659.72	1302.718511	7.172208522
CV702_RS11780	rpsL	NZ_CP024954.1:2421535-2421949	2714.14	1329.373175	7.192462813
CV702_RS05220	rplU	NZ_CP024954.1:1073434-1073749	2715.55	1330.063786	7.19298218
CV702_RS00340	rpmF	NZ_CP024954.1:64978-65152	2725.17	1334.775617	7.19651848
CV702_RS10655	rplQ	NZ_CP024954.1:2218542-2218923	2733.66	1338.93398	7.199629039
CV702_RS10755	rpmC	NZ_CP024954.1:2229564-2229774	2761.19	1352.418046	7.209649415
CV702_RS05440	-	NZ_CP024954.1:1121070-1121763	2762.77	1353.191923	7.210221468
CV702_RS02985	-	NZ_CP024954.1:590686-590959	2772.74	1358.075183	7.213823669
CV702_RS09850	metK	NZ_CP024954.1:2054878-2056078	2793.28	1368.135579	7.221204201
CV702_RS10935	yajC	NZ_CP024954.1:2259704-2260037	2849.02	1395.436773	7.240962744
CV702_RS10750	rpsQ	NZ_CP024954.1:2229283-2229544	2884.59	1412.858793	7.253370444
CV702_RS06615	-	NZ_CP024954.1:1402528-1403506	2966.72	1453.085686	7.281444634
CV702_RS05760	fabD	NZ_CP024954.1:1200668-1201934	2975.06	1457.17058	7.284251875
CV702_RS06625	pfkA	NZ_CP024954.1:1405219-1406242	2999.2	1468.99424	7.292333255
CV702_RS04440	-	NZ_CP024954.1:916969-917209	3011.11	1474.827702	7.29629645
CV702_RS11105	-	NZ_CP024954.1:2298839-2300186	3072.03	1504.666035	7.316326249
CV702_RS09340	-	NZ_CP024954.1:1971940-1973086	3207.32	1570.93045	7.359423366
CV702_RS03510	-	NZ_CP024954.1:705198-705456	3213.41	1573.913303	7.361320347
CV702_RS01115	rpsU	NZ_CP024954.1:218623-218800	3235.04	1584.507577	7.368028961
CV702_RS11910	-	NZ_CP024954.1:626431-626608	3390.85	1660.822592	7.415068296
CV702_RS02600	-	NZ_CP024954.1:508575-508989	3424.17	1677.142573	7.424846775
CV702_RS09865	-	NZ_CP024954.1:2058709-2059174	3501.99	1715.258448	7.447319047
CV702_RS03065	-	NZ_CP024954.1:611685-613104	3502.97	1715.738447	7.447598848
CV702_RS03070	-	NZ_CP024954.1:613283-615236	3537.97	1732.881285	7.457540785
CV702_RS10515	-	NZ_CP024954.1:2186811-2187405	3635.97	1780.88123	7.484863594
CV702_RS04915	-	NZ_CP024954.1:1011946-1013851	3640.79	1783.242044	7.486188359
CV702_RS09275	rpmI	NZ_CP024954.1:1958982-1959183	3650.42	1787.958773	7.488829898
CV702_RS01125	-	NZ_CP024954.1:219908-221105	3689.76	1807.227322	7.499549084
CV702_RS03015	-	NZ_CP024954.1:599402-601451	3722.9	1823.459141	7.508490603
CV702_RS06240	dltC	NZ_CP024954.1:1323995-1324235	3757.47	1840.391366	7.517733527
CV702_RS07940	-	NZ_CP024954.1:1679651-1680407	3819.17	1870.61174	7.53402079
CV702_RS04645	liaF	NZ_CP024954.1:958528-959158	3857.89	1889.576616	7.54410807
CV702_RS04910	pfkB	NZ_CP024954.1:1011029-1011947	4029.34	1973.55203	7.587590259
CV702_RS11600	-	NZ_CP024954.1:2386247-2386685	4098.67	2007.509542	7.604650199
CV702_RS01670	-	NZ_CP024954.1:328360-329302	4099.95	2008.13648	7.604962447
CV702_RS08900	-	NZ_CP024954.1:1876488-1876704	4112.61	2014.33729	7.608045532
CV702_RS10505	argR	NZ_CP024954.1:2184635-2185094	4231.36	2072.500489	7.636511123
CV702_RS04905	-	NZ_CP024954.1:1010244-1010946	4572.39	2239.5354	7.714023712
CV702_RS10440	-	NZ_CP024954.1:2170393-2170840	4618.05	2261.899456	7.723960206
CV702_RS00755	-	NZ_CP024954.1:150724-150922	4676.96	2290.7533	7.736635995
CV702_RS01615	ahpC	NZ_CP024954.1:313720-314284	4686.24	2295.298601	7.738618224
CV702_RS06620	pyk	NZ_CP024954.1:1403623-1405132	4694.93	2299.554923	7.740470871
CV702_RS00325	-	NZ_CP024954.1:63761-64064	4723.79	2313.690417	7.746599112
CV702_RS01650	-	NZ_CP024954.1:323638-325276	4807.91	2354.892003	7.764250147
CV702_RS04550	-	NZ_CP024954.1:938127-938664	5045.61	2471.316359	7.812506227
CV702_RS03000	-	NZ_CP024954.1:595627-597430	5178.34	2536.326897	7.83847221
